
🐼银河,#genre#
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/index.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/index.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/index.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/index.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/index.m3u8
CIBN情感影院,http://zby.xjqxz.top/zh09/live.m3u8
CIBN动作影院,http://zby.xjqxz.top/zh04/live.m3u8
CIBN古装剧场,http://zby.xjqxz.top/gzwxj/live.m3u8
CIBN经典剧场,http://zby.xjqxz.top/gzdsj2/live.m3u8
CIBN精品影院,http://zby.xjqxz.top/zh13/live.m3u8
CIBN流金岁月,http://zby.xjqxz.top/hkdy1/live.m3u8
CIBN院线大片,http://zby.xjqxz.top/zh06/live.m3u8
电影•灵幻童子•第①集,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916662683560804_hlsb.m3u8
电影•灵幻童子•第②集,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619908772011940_hlsb.m3u8
电影•灵幻童子•第③集,https://txmov2.a.kwimgs.com/bs3/video-hls/5220516486244355729_hlsb.m3u8
电影•灵幻童子•第④集大结局,https://txmov2.a.kwimgs.com/bs3/video-hls/5192368988319647426_hlsb.m3u8
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
万州影院文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
新泰影院频道,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新泰影院频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
芒果TV1,http://zby.xjqxz.top/dsdsj1/live.m3u8
芒果TV2,http://zby.xjqxz.top/dsdsj2/live.m3u8
电视剧1,http://zby.xjqxz.top/dsdsj3/live.m3u8

雄兵出击高清,https://v.cdnlz4.com/20231201/26186_1cd3ed6c/2000k/hls/mixed.m3u8
存亡之战高清,https://v.cdnlz12.com/20241213/17760_f2ada493/2000k/hls/mixed.m3u8

💥轮播｜限时,#genre#

剧集_泊枫剧场1,http://huanqiuzhibo.cn/manifest/douyu.php?id=7623292
剧集_檬檬功夫台,http://huanqiuzhibo.cn/manifest/douyu.php?id=9838414
剧集_香港功夫台,http://huanqiuzhibo.cn/manifest/douyu.php?id=9548850
剧集_武侠剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=338759
剧集_TVB剧场1,http://huanqiuzhibo.cn/manifest/douyu.php?id=7655471
剧集_TVB剧场2,http://huanqiuzhibo.cn/manifest/douyu.php?id=4290711
剧集_TVB剧场2,http://huanqiuzhibo.cn/manifest/douyu.php?id=5522351
剧集_经典港剧1,http://huanqiuzhibo.cn/manifest/douyu.php?id=4549169
剧集_经典港剧2,http://120.77.28.4:8648/douyu.php?id=9548850
剧集_经典神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=3700024
剧集_华语经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=3928
剧集_舔狗动漫,http://huanqiuzhibo.cn/manifest/douyu.php?id=7620081
剧集_粤语剧集轮播,http://huanqiuzhibo.cn/manifest/douyu.php?id=10338873
剧集_粤语轮播港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=9019945
剧集_粤语港剧轮播,http://huanqiuzhibo.cn/manifest/douyu.php?id=6478650
剧集_三国演义,http://huanqiuzhibo.cn/manifest/douyu.php?id=7459925
剧集_新白娘子传奇,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460
剧集_古装剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=5908256
剧集_小猪优版剧院,http://huanqiuzhibo.cn/manifest/douyu.php?id=10297898
剧集_欢乐剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=7489563
剧集_孙红雷【征服】,http://huanqiuzhibo.cn/manifest/douyu.php?id=2726977
剧集_快乐剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=6863367
电影_国产青春,http://huanqiuzhibo.cn/manifest/douyu.php?id=5423
电影_八戒影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1979257
电影_粤语电影2,http://huanqiuzhibo.cn/manifest/douyu.php?id=6566671
电影_粤语电影3,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
电影_粤语电影98,http://huanqiuzhibo.cn/manifest/douyu.php?id=5033502
电影_冰冰经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
电影_凌儿影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1377142
电影_小黛兮影,http://huanqiuzhibo.cn/manifest/douyu.php?id=11553944
电影_神乐影剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
电影_神乐剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
电影_可乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
电影_小宇60帧,http://huanqiuzhibo.cn/manifest/douyu.php?id=323876
电影_電影劇場,http://huanqiuzhibo.cn/manifest/douyu.php?id=7575350
电影_花卷陪看,http://huanqiuzhibo.cn/manifest/douyu.php?id=52787
电影_女神电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=747764
电影_变种人片,http://huanqiuzhibo.cn/manifest/douyu.php?id=9651304
电影_变种人片,http://huanqiuzhibo.cn/manifest/douyu.php?id=9651304
电影_贝爷影厅1,http://huanqiuzhibo.cn/manifest/douyu.php?id=252802
电影_贝爷影厅2,http://huanqiuzhibo.cn/manifest/douyu.php?id=36337
电影_科幻动作,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332
电影_欧美大片,http://huanqiuzhibo.cn/manifest/douyu.php?id=2793084
电影_鬼片恐怖,http://huanqiuzhibo.cn/manifest/douyu.php?id=2935323
电影_国外恐怖片,http://huanqiuzhibo.cn/manifest/douyu.php?id=96577
电影_不一样的电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2632223
电影_吃米滴虫,http://huanqiuzhibo.cn/manifest/douyu.php?id=315457
电影_悬疑惊悚,http://huanqiuzhibo.cn/manifest/douyu.php?id=263824
电影_华语经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=434971
电影_邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
电影_港台电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778
电影_漫威影片,http://huanqiuzhibo.cn/manifest/douyu.php?id=6140589
电影_豆瓣高分,http://huanqiuzhibo.cn/manifest/douyu.php?id=8770422
电影_倍速播放,http://huanqiuzhibo.cn/manifest/douyu.php?id=4105989
电影_宇哥电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=413573
电影_恐怖经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=1165374
电影_惊悚电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=310926
电影_网神影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=508118
电影_霍格影片,http://huanqiuzhibo.cn/manifest/douyu.php?id=8814650
电影_喜剧电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9292492
电影_译制国语,http://huanqiuzhibo.cn/manifest/douyu.php?id=2436390
电影_喜剧经典,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650887
电影_下饭神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=276200
电影_蚂蚱影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6079455
电影_凛冬之地,http://huanqiuzhibo.cn/manifest/douyu.php?id=8945323
电影_邦德影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=9292499
电影_林正英,http://huanqiuzhibo.cn/manifest/douyu.php?id=7356023
电影_林正英1,http://huanqiuzhibo.cn/manifest/douyu.php?id=218859
电影_刘德华电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2516864
电影_周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=1274132
综娱_讲悬疑犯罪,http://huanqiuzhibo.cn/manifest/douyu.php?id=9171887
综娱_话说大案,http://huanqiuzhibo.cn/manifest/douyu.php?id=8413092
综娱_老烟斗鬼故事,http://huanqiuzhibo.cn/manifest/douyu.php?id=2337939
综娱_鬼兄奇谈,http://huanqiuzhibo.cn/manifest/douyu.php?id=8722254
综娱_贝爷求生,http://huanqiuzhibo.cn/manifest/douyu.php?id=454867
综娱_荒野求生,http://huanqiuzhibo.cn/manifest/douyu.php?id=1339207
综娱_荒野建造者,http://huanqiuzhibo.cn/manifest/douyu.php?id=9611578
综娱_大胡子魏,http://huanqiuzhibo.cn/manifest/douyu.php?id=8792763
综娱_科学放映室,http://huanqiuzhibo.cn/manifest/douyu.php?id=9439712
综娱_舌尖上的火锅,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650849
综娱_音悦喵点歌,http://huanqiuzhibo.cn/manifest/douyu.php?id=3870925
综娱_音乐点歌台,http://huanqiuzhibo.cn/manifest/douyu.php?id=7537296
综娱_经典小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9067836
综娱_赵本山小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9817716
综娱_开心麻花小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10153463
综娱_宋小宝小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9817729
综娱_许君聪小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10419558
综娱_贾玲小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10419541
综娱_经典相声，小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9273031
综娱_辽宁台相声小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9403712
动漫_动漫剧场1,http://huanqiuzhibo.cn/manifest/douyu.php?id=426517
动漫_动漫剧场2,http://huanqiuzhibo.cn/manifest/douyu.php?id=7528160
动漫_动漫剧场3,http://huanqiuzhibo.cn/manifest/douyu.php?id=1487654
动漫_动漫剧场4,http://huanqiuzhibo.cn/manifest/douyu.php?id=997925
动漫_开心锤锤,http://huanqiuzhibo.cn/manifest/douyu.php?id=9018297
动漫_茶啊二中,http://huanqiuzhibo.cn/manifest/douyu.php?id=2925610
动漫_搞笑动画,http://huanqiuzhibo.cn/manifest/douyu.php?id=562225
动漫_柯南剧场版,http://huanqiuzhibo.cn/manifest/douyu.php?id=6484910
动漫_料理小当家集,http://huanqiuzhibo.cn/manifest/douyu.php?id=8231658
动漫_王者峡谷生活【动漫】,http://huanqiuzhibo.cn/manifest/douyu.php?id=9360149
动漫_搞笑日记,http://huanqiuzhibo.cn/manifest/douyu.php?id=9505575
动漫_聊童年动画,http://huanqiuzhibo.cn/manifest/douyu.php?id=9445279
💥虎牙｜精选①,#genre#
电视剧场一,http://sdytqsy.top:35455/huya/29465862
电视剧场二,http://sdytqsy.top:35455/huya/11336591
电视剧场三,http://sdytqsy.top:35455/huya/21059563
电视剧场四,http://sdytqsy.top:35455/huya/26355783
电视剧场五,http://sdytqsy.top:35455/huya/11352912
电视剧场六,http://sdytqsy.top:35455/huya/11352936
电视剧场七,http://sdytqsy.top:35455/huya/21059630
电视剧场八,http://sdytqsy.top:35455/huya/26355775
电视剧场九,http://sdytqsy.top:35455/huya/21059594
电视剧场十,http://sdytqsy.top:35455/huya/11336592
电视剧场十一,http://sdytqsy.top:35455/huya/11602088
新三国,http://sdytqsy.top:35455/huya/11352944
陈翔六点半,http://sdytqsy.top:35455/huya/11274154
报告老板,http://sdytqsy.top:35455/huya/26355835
老三国,http://sdytqsy.top:35455/huya/11602081
纪晓岚,http://sdytqsy.top:35455/huya/11342396
新水浒,http://sdytqsy.top:35455/huya/11342384
庆余年,http://sdytqsy.top:35455/huya/11352960
雍正王朝,http://sdytqsy.top:35455/huya/11342439
士兵突击,http://sdytqsy.top:35455/huya/11342430
爱情公寓,http://sdytqsy.top:35455/huya/11336726
家有儿女,http://sdytqsy.top:35455/huya/11352872
勇敢的心,http://sdytqsy.top:35455/huya/11602037
地下交通站,http://sdytqsy.top:35455/huya/11342433
杨紫,http://sdytqsy.top:35455/huya/11336593
邻里一家亲,http://sdytqsy.top:35455/huya/11342426
死神来了,http://sdytqsy.top:35455/huya/11352903
斗罗大陆,http://sdytqsy.top:35455/huya/11352906
小马的直播间,http://sdytqsy.top:35455/huya/23749096
孙悟空,http://sdytqsy.top:35455/huya/23735126
中国功夫,http://sdytqsy.top:35455/huya/11352941
花千骨,http://sdytqsy.top:35455/huya/26355839
龙门镖局,http://sdytqsy.top:35455/huya/11352874
父母爱情,http://sdytqsy.top:35455/huya/11602071
医馆笑传,http://sdytqsy.top:35455/huya/11352891
康熙大帝,http://sdytqsy.top:35455/huya/11352940
新雪豹,http://sdytqsy.top:35455/huya/29580970
朱元璋,http://sdytqsy.top:35455/huya/29910845
张卫健版西游记,http://sdytqsy.top:35455/huya/23728660
楚汉骄雄,http://sdytqsy.top:35455/huya/23740156
鹿鼎记小春版,http://sdytqsy.top:35455/huya/23865080
天龙八部97版,http://sdytqsy.top:35455/huya/23903123
刑事侦缉档案,http://sdytqsy.top:35455/huya/23734169
寻秦记,http://sdytqsy.top:35455/huya/23864973
法证先锋,http://sdytqsy.top:35455/huya/23863804
陀枪师姐,http://sdytqsy.top:35455/huya/23860039
笑傲江湖,http://sdytqsy.top:35455/huya/23865142
洗冤录,http://sdytqsy.top:35455/huya/23903130
倚天屠龙记,http://sdytqsy.top:35455/huya/23734246
神雕侠侣,http://sdytqsy.top:35455/huya/23865171
鉴证实录,http://sdytqsy.top:35455/huya/23903183
创世纪,http://sdytqsy.top:35455/huya/23749083
孙红雷,http://sdytqsy.top:35455/huya/11601970
使徒行者,http://sdytqsy.top:35455/huya/23734256
金枝欲孽,http://sdytqsy.top:35455/huya/23865036
大唐双龙传,http://sdytqsy.top:35455/huya/23728674
妙手仁心,http://sdytqsy.top:35455/huya/23829543
扫黄先锋,http://sdytqsy.top:35455/huya/23903196
笑看风云,http://sdytqsy.top:35455/huya/23865058
秦始皇,http://sdytqsy.top:35455/huya/21059634
大时代,http://sdytqsy.top:35455/huya/23865161
外科医生,http://sdytqsy.top:35455/huya/29982672
梁朝伟版鹿鼎记,http://sdytqsy.top:35455/huya/23734183
雀刀门传奇,http://sdytqsy.top:35455/huya/11352963
经典港剧,http://sdytqsy.top:35455/huya/11352965
鬼吹灯,http://sdytqsy.top:35455/huya/11352883
魏璎珞,http://sdytqsy.top:35455/huya/26355864
龙岭迷窟,http://sdytqsy.top:35455/huya/29465863
毛骗,http://sdytqsy.top:35455/huya/26355791
鬼吹灯全集,http://sdytqsy.top:35455/huya/29768105
云南虫谷,http://sdytqsy.top:35455/huya/11352898
贺岁喜剧,http://sdytqsy.top:35455/huya/11601986
新白娘子传奇,http://sdytqsy.top:35455/huya/26355768
张卫健版鹿鼎记,http://sdytqsy.top:35455/huya/26355806
86版西游记,http://sdytqsy.top:35455/huya/26355861
经典宫斗剧,http://sdytqsy.top:35455/huya/26355845
宫斗剧,http://sdytqsy.top:35455/huya/29465868
宝莲灯前传,http://sdytqsy.top:35455/huya/21059557
万万没想到,http://sdytqsy.top:35455/huya/26355850
盛世大唐,http://sdytqsy.top:35455/huya/26355763
陆小凤,http://sdytqsy.top:35455/huya/29808803
王子变青蛙,http://sdytqsy.top:35455/huya/11601964
绝代双骄,http://sdytqsy.top:35455/huya/29465867
橘生淮南，暗恋成诗,http://sdytqsy.top:35455/huya/29982670
十大奇冤,http://sdytqsy.top:35455/huya/11352899
古装剧集,http://sdytqsy.top:35455/huya/11601979
新雪豹,http://sdytqsy.top:35455/huya/29580970
芈月传,http://sdytqsy.top:35455/huya/11352975
有翡(试播),http://sdytqsy.top:35455/huya/29580970
胡斐(试播),http://sdytqsy.top:35455/huya/26355765
国产科幻(试播),http://sdytqsy.top:35455/huya/11602077
💥虎牙｜精选②,#genre#
楚汉骄雄,http://sdytqsy.top:35455/huya/23740156
封神榜,http://sdytqsy.top:35455/huya/23749096
西游记1,http://sdytqsy.top:35455/huya/23728660
西游记2,http://sdytqsy.top:35455/huya/23735126
天龙八部,http://sdytqsy.top:35455/huya/23903123
鹿鼎记,https://lunbo.freetv.top/yy/1354658049
鹿鼎记,http://sdytqsy.top:35455/huya/23865080
寻秦记,http://sdytqsy.top:35455/huya/23864973
大唐双龙传,http://sdytqsy.top:35455/huya/23728674
神雕侠侣,http://sdytqsy.top:35455/huya/11352964
神雕侠侣,http://sdytqsy.top:35455/huya/23865171
射雕英雄传,http://sdytqsy.top:35455/huya/23824164
倚天屠龙记,http://sdytqsy.top:35455/huya/11342403
倚天屠龙记,http://sdytqsy.top:35455/huya/23734246
笑傲江湖,http://sdytqsy.top:35455/huya/26355790
笑傲江湖,http://sdytqsy.top:35455/huya/23865142
黄渤电影,http://sdytqsy.top:35455/huya/11352876
强森电影,http://sdytqsy.top:35455/huya/21059581
新三国,http://sdytqsy.top:35455/huya/11352944
新水浒传,http://sdytqsy.top:35455/huya/11342384
神探狄仁杰第三部,http://sdytqsy.top:35455/huya/11342425
爱情公寓,http://sdytqsy.top:35455/huya/11336726
铁齿铜牙纪晓岚,http://sdytqsy.top:35455/huya/11342396
士兵突击,http://sdytqsy.top:35455/huya/11342430
康熙王朝,http://sdytqsy.top:35455/huya/11352940
鬼吹灯之精绝古城,http://sdytqsy.top:35455/huya/11352871
鬼吹灯之怒晴湘西,http://sdytqsy.top:35455/huya/11602075
鬼吹灯之龙岭迷窟,http://sdytqsy.top:35455/huya/29465863
鬼吹灯之云南虫谷,http://sdytqsy.top:35455/huya/11352898
星际穿越,https://api.heimuer.app/play/f9b471ddd1ee425bb3c64a24f82561be.m3u8
美国队长,http://sdytqsy.top:35455/yy/1382736813
变形金刚,http://159.75.85.63:35455/yy/1382736803
九品芝麻官,http://sdytqsy.top:35455/yy/1354930968
我不是药神,https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
让子弹飞,https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
家庭影院,http://211.158.153.199:8004/udp/225.0.4.171:7980
家庭影院,http://222.218.158.86:8181/tsfile/live/1018_1.m3u8
家庭影院,http://video.qd.sdu.edu.cn/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8
家庭影院,http://219.159.194.66:8181/tsfile/live/1018_1.m3u8
家庭影院,http://113.15.187.190:8181/tsfile/live/1018_1.m3u8
超级电影,http://www.72444165.xyz:5005/itv/ystenlive/1000000003000012426
经典电影,http://113.57.20.158:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://222.218.158.86:8181/tsfile/live/1008_1.m3u8
经典电影,http://219.159.194.66:8181/tsfile/live/1008_1.m3u8
经典电影,http://121.24.98.232:8090/hls/103/index.m3u8
经典电影,http://61.163.181.78:9901/tsfile/live/1059_1.m3u8
哈利波特全集,http://cfss.cc/cdn/yy/1382745105.m3u8
哈利波特全集,http://sdytqsy.top:35455/yy/1382745105
哈利波特全集,http://159.75.85.63:35455/yy/1382745105
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
龙门飞甲,https://vip.ffzy-play6.com/20221204/9575_e7d99a3f/2000k/hls/mixed.m3u8
寒战1,https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
人在囧途之囧妈,https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
无间道1,https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
卧虎藏龙,https://vip.ffzy-play6.com/20221019/118_1367b8f6/index.m3u8
满城尽带黄金甲,https://vip.ffzy-play2.com/20221022/289_cc1b109c/index.m3u8
陈情令,http://cfss.cc/cdn/hy/29465862.flv
大时代,http://cfss.cc/cdn/hy/23865161.flv
陀枪师姐,http://cfss.cc/cdn/hy/23860039.flv
阴阳师,https://svip.high22-playback.com/20240731/5755_91995ca9/index.m3u8
哥斯拉大战金刚2帝国崛起,https://api.heimuer.app/play/6f3edeb2885149e4b30f676e8a94ef3b.m3u8
绝地战警生死与共,https://v3.tlkqc.com/wjv3/202406/12/gFunRiZvHb75/video/index.m3u8
异形寄生起源,https://api.heimuer.app/play/3e9be3a5080c46449dbc355c9cb8baec.m3u8
狄仁杰之天宫蜃楼,https://v9.tlkqc.com/wjv9/202408/06/p7712pXCuV81/video/index.m3u8
鬼舞村诅咒起源,https://v12.tlkqc.com/wjv12/202408/04/UJGTrrEASp84/video/index.m3u8
毒液致命守护者,http://sdytqsy.top:35455/yy/1382745095
魔戒首部曲魔戒现身,https://api.heimuer.app/play/d10849d4be514bfeb5de7b6ff8bdfb5a.m3u8
魔戒首部曲魔戒现身,https://vip.ffzy-play7.com/20230411/22167_a385d245/2000k/hls/mixed.m3u8
魔戒二部曲双城奇谋,https://vip.ffzy-play7.com/20221127/7286_672b6ffa/2000k/hls/mixed.m3u8
魔戒二部曲双城奇谋,https://api.heimuer.app/play/4c017a32d1a7478696e4b78d95774ccc.m3u8
魔戒三部曲王者再临,https://vip.ffzy-play6.com/20221017/19_8752ff61/2000k/hls/mixed.m3u8
魔戒三部曲王者再临,https://api.heimuer.app/play/bd885bde48d742068df66e382a8db7a7.m3u8
漫威剧情原,http://sdytqsy.top:35455/douyu/6140589
霍格沃茨原,http://sdytqsy.top:35455/douyu/8814650
欧美大片原,http://sdytqsy.top:35455/douyu/2793084
贝爷max原,http://sdytqsy.top:35455/douyu/4332
贝爷影厅原,http://sdytqsy.top:35455/douyu/252802
鱼宝恐怖原,http://sdytqsy.top:35455/douyu/1165374
吃奶滴虫原,http://sdytqsy.top:35455/douyu/263824
喜剧电影原,http://sdytqsy.top:35455/douyu/9292492
避风影院原,http://sdytqsy.top:35455/douyu/9826611
吃米滴虫原,http://sdytqsy.top:35455/douyu/315457
冰冰经典原,http://sdytqsy.top:35455/douyu/74374
星爷影院原,http://sdytqsy.top:35455/douyu/508118
瑶瑶恐怖原,http://sdytqsy.top:35455/douyu/2935323
怡宝影院原,http://sdytqsy.top:35455/douyu/434971
小黛兮影原,http://sdytqsy.top:35455/douyu/11553944
萌小鬼片原,http://sdytqsy.top:35455/douyu/3928
神乐影剧原,http://sdytqsy.top:35455/douyu/122402
可乐影院原,http://sdytqsy.top:35455/douyu/20415
小宇60帧原,http://sdytqsy.top:35455/douyu/323876
恐怖惊悚原,http://sdytqsy.top:35455/douyu/96577
电影剧场原,http://sdytqsy.top:35455/douyu/7575350
豆瓣高分原,http://sdytqsy.top:35455/douyu/8770422
无间道3终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
💥虎牙｜精选③,#genre#
http://159.75.85.63:35455/yy/993
电影_星爷,http://sdytqsy.top:35455/huya/11342412
电影_英叔,http://sdytqsy.top:35455/huya/11342421
电影_发哥,http://sdytqsy.top:35455/huya/11342387
电影_成龙,http://sdytqsy.top:35455/huya/11342386
电影_王晶,http://sdytqsy.top:35455/huya/11602058
电影_沈腾,http://sdytqsy.top:35455/huya/11601968
电影_黄渤,http://sdytqsy.top:35455/huya/11352876
电影_强森,http://sdytqsy.top:35455/huya/21059581
电影_漫威,http://sdytqsy.top:35455/huya/11602034
电影_宇宙,http://sdytqsy.top:35455/huya/11342428
电影_怪兽,http://sdytqsy.top:35455/huya/21059577
电影_武侠,http://sdytqsy.top:35455/huya/11342427
电影_警匪,http://sdytqsy.top:35455/huya/11352886
电影_罪犯,http://sdytqsy.top:35455/huya/11352962
电影_枪战,http://sdytqsy.top:35455/huya/21059579
电影_海盗,http://sdytqsy.top:35455/huya/21059595
电影_赛车,http://sdytqsy.top:35455/huya/11279247
电影_推荐,http://sdytqsy.top:35455/huya/11602041
电影_救援,http://sdytqsy.top:35455/huya/21059594
电影_热血,http://sdytqsy.top:35455/huya/11352934
电影_盗墓,http://sdytqsy.top:35455/huya/21059552
电影_贺岁,http://sdytqsy.top:35455/huya/11601971
电影_玄幻,http://sdytqsy.top:35455/huya/11342414
电影_谍战,http://sdytqsy.top:35455/huya/21059585
电影_战争,http://sdytqsy.top:35455/huya/21059592
电影_喜剧,http://sdytqsy.top:35455/huya/11352877
电影_港片,http://sdytqsy.top:35455/huya/11602043
电影_国产,http://sdytqsy.top:35455/huya/11352973
电影_周星星,http://sdytqsy.top:35455/huya/11336587
电影_李连杰,http://sdytqsy.top:35455/huya/11342390
电影_洪金宝,http://sdytqsy.top:35455/huya/11279251
电影_梁家辉,http://sdytqsy.top:35455/huya/11342429
电影_刘德华,http://sdytqsy.top:35455/huya/11342424
电影_斯坦森,http://sdytqsy.top:35455/huya/21059588
电影_小鬼头,http://sdytqsy.top:35455/huya/11352963
电影_八点档,http://sdytqsy.top:35455/huya/880261
电影_蜘蛛侠,http://sdytqsy.top:35455/huya/21059599
电影_贺岁片,http://sdytqsy.top:35455/huya/11601986
电影_功夫片,http://sdytqsy.top:35455/huya/11352941
电影_黑帮片,http://sdytqsy.top:35455/huya/11336719
电影_丧尸片,http://sdytqsy.top:35455/huya/21059578
电影_灾难片,http://sdytqsy.top:35455/huya/11602075
电影_谍战片,http://sdytqsy.top:35455/huya/21059587
电影_战争片,http://sdytqsy.top:35455/huya/21059574
电影_犯罪片,http://sdytqsy.top:35455/huya/11352974
电影_古装片,http://sdytqsy.top:35455/huya/11336590
电影_高分动作,http://sdytqsy.top:35455/huya/11352884
电影_动作电影,http://sdytqsy.top:35455/huya/11602077
电影_搞笑喜剧,http://sdytqsy.top:35455/huya/11342423
电影_喜剧专场,http://sdytqsy.top:35455/huya/11602044
电影_欢笑影院,http://sdytqsy.top:35455/huya/11352894
电影_不挤影院,http://sdytqsy.top:35455/huya/11352897
电影_国产悬疑,http://sdytqsy.top:35455/huya/11342395
电影_快意江湖,http://sdytqsy.top:35455/huya/11342435
电影_黑帮斗争,http://sdytqsy.top:35455/huya/11342419
电影_嫣然影厅,http://sdytqsy.top:35455/huya/11601977
电影_许氏三杰,http://sdytqsy.top:35455/huya/11602033
电影_经典港片,http://sdytqsy.top:35455/huya/11352965
电影_镖行天下,http://sdytqsy.top:35455/huya/11352969
电影_高能反转,http://sdytqsy.top:35455/huya/11352887
电影_喜乐影院,http://sdytqsy.top:35455/huya/21059580
电影_蘑菇影厅,http://sdytqsy.top:35455/huya/11601981
电影_搞笑恐怖,http://sdytqsy.top:35455/huya/11601960
电影_死神来了,http://sdytqsy.top:35455/huya/11352903
电影_变形金刚,http://sdytqsy.top:35455/huya/21059596
电影_怪兽系列,http://sdytqsy.top:35455/huya/21059554
剧集_老三国,http://sdytqsy.top:35455/huya/11602081
